crate,slot,channel,cable,pmt,pc,qccc,bundle,hv,type,x,y,z,panel
7,4,16,ENFQ,POBN,JNZJ,HL16,GCCN,1900,0x00,-445.952,588.675,-397.778,H034-06
7,4,17,ENFP,PKHC,JNZI,HL15,GCCN,1904,0x00,-459.398,607.18,-352.031,H034-05
7,4,18,ENFO,PJHY,JNZH,HL14,GCCN,1907,0x00,-440.736,606.602,-374.905,H034-04
7,4,19,ENFN,PKKL,JNZG,HL13,GCCN,1906,0x00,-422.074,606.023,-397.778,H034-03
7,4,20,ENFM,PKFW,JNZF,HL12,GCCN,1898,0x00,-435.521,624.528,-352.031,H034-02
7,4,21,ENFL,PKFY,JNZE,HL11,GCCN,1911,0x00,-416.829,623.97,-374.91,H034-01
7,4,22,EHII,PNFM,JNZD,HL10,GBEG,1903,0x00,-470.571,672.798,-190.115,H477-21
7,4,23,EHIH,PNXT,JNZC,HL09,GBEG,1895,0x00,-494.464,655.435,-190.129,H477-20
7,4,24,EHIG,PNJF,JNWP,HL08,GBEG,1895,0x00,-454.09,675.229,-214.511,H477-19
7,4,25,EHIF,PJFK,JNWO,HL07,GBEG,1913,0x00,-477.982,657.876,-214.491,H477-18
7,4,26,EHIE,PJEQ,JNWN,HL06,GBEG,1900,0x00,-501.874,640.513,-214.505,H477-17
7,4,27,EHID,PNHP,JNWM,HL05,GBEG,1898,0x00,-437.608,677.67,-238.873,H477-16
7,4,28,EHIC,PIXD,JNWL,HL04,GBEG,1895,0x00,-461.5,660.307,-238.887,H477-15
7,4,29,EHIB,PNGP,JNWK,HL03,GBEF,1892,0x00,-485.392,642.954,-238.867,H477-14
7,4,30,EHIA,PLTU,JNWJ,HL02,GBEF,1911,0x00,-509.285,625.591,-238.881,H477-13
7,4,31,EHHZ,PMYI,JNWI,HL01,GBEF,1911,0x00,-421.126,680.102,-263.269,H477-12
7,5,0,EHHY,PJEW,JOBF,HK32,GBEF,1914,0x00,-445.018,662.748,-263.249,H477-11
7,5,1,EHHX,PNUY,JOBE,HK31,GBEF,1915,0x00,-468.91,645.386,-263.263,H477-10
7,5,2,EHHW,PKZI,JOBD,HK30,GBEF,1897,0x00,-492.788,628.038,-263.263,H477-09
7,5,3,EHHV,POCG,JOBC,HK29,GBEF,1904,0x00,-516.695,610.67,-263.257,H477-08
7,5,4,EHHU,PNWF,JOBB,HK28,GBEE,1901,0x00,-428.536,665.18,-287.645,H477-07
7,5,5,EHHT,PODC,JOBA,HK27,GBEE,1891,0x00,-452.429,647.827,-287.625,H477-06
7,5,6,EHHS,PNZI,JOAZ,HK26,GBEE,1899,0x00,-476.321,630.464,-287.639,H477-05
7,5,7,EHHR,PNBY,JOAY,HK25,GBEE,1909,0x00,-500.198,613.116,-287.639,H477-04
7,5,8,EHHQ,PJDF,JPCH,HK24,GBEE,1905,0x00,-435.947,650.258,-312.021,H477-03
7,5,9,EHHP,PMET,JPCG,HK23,GBEE,1905,0x00,-459.839,632.905,-312.001,H477-02
7,5,10,EHHO,PLXD,JPCF,HK22,GBEE,1908,0x00,-483.731,615.542,-312.015,H477-01
7,5,11,EHHD,PBTI,JPCE,HK21,GBEB,1905,0x00,-533.677,605.648,-237.856,H475-10
7,5,12,EHHC,PBQD,JPCD,HK20,GBEB,1913,0x00,-525.917,620.013,-213.267,H475-09
7,5,13,EHHB,PFZI,JPCC,HK19,GBEB,1902,0x00,-518.114,634.379,-188.677,H475-08
7,5,14,EHHA,PFYN,JPCB,HK18,GBEA,1903,0x00,-510.311,648.745,-164.088,H475-07
7,5,15,EHGZ,PFZC,JPCA,HK17,GBEA,1904,0x00,-548.179,600.641,-212.619,H475-06
7,5,16,EHGY,PFZM,JOHR,HK16,GBEA,1903,0x00,-540.376,615.007,-188.03,H475-05
7,5,17,EHGX,PFVU,JOHQ,HK15,GBEA,1906,0x00,-532.573,629.372,-163.44,H475-04
7,5,18,EHGW,PANB,JOHP,HK14,GBEA,1910,0x00,-562.666,595.649,-187.367,H475-03
7,5,19,EHGV,PFPO,JOHO,HK13,GBEA,1911,0x00,-554.863,610.015,-162.778,H475-02
7,5,20,EHGU,PBPE,JOHN,HK12,GBEA,1902,0x00,-577.124,590.642,-162.13,H475-01
7,5,21,EHUQ,PORH,JOHM,HK11,GBGG,1910,0x00,-598.351,512.445,-299.356,H501-21
7,5,22,EHUP,PORO,JOHL,HK10,GBGG,1902,0x00,-598.34,496.927,-324.486,H501-20
7,5,23,EHUO,POKU,JOHK,HK09,GBGG,1906,0x00,-578.957,534.407,-295.575,H501-19
7,5,24,EHUN,POEJ,JOOL,HK08,GBGG,1894,0x00,-578.972,518.87,-320.686,H501-18
7,5,25,EHUM,POLL,JOOK,HK07,GBGG,1891,0x00,-578.961,503.352,-345.815,H501-17
7,5,26,EHUL,PIJH,JOOJ,HK06,GBGG,1891,0x00,-559.589,556.351,-291.775,H501-16
7,5,27,EHUK,PHUF,JOOI,HK05,GBGG,1892,0x00,-559.578,540.832,-316.904,H501-15
7,5,28,EHUJ,POMC,JOOH,HK04,GBGF,1893,0x00,-559.593,525.295,-342.015,H501-14
7,5,29,EHUI,PNUK,JOOG,HK03,GBGF,1901,0x00,-559.582,509.777,-367.144,H501-13
7,5,30,EHUH,POJH,JOOF,HK02,GBGF,1902,0x00,-540.195,578.312,-287.993,H501-12
7,5,31,EHUG,PNRR,JOOE,HK01,GBGF,1901,0x00,-540.209,562.775,-313.104,H501-11
7,6,0,EHUF,POPM,JOEH,HJ32,GBGF,1892,0x00,-540.199,547.257,-338.233,H501-10
7,6,1,EHUE,PLIL,JOEG,HJ31,GBGF,1906,0x00,-540.199,531.74,-363.339,H501-09
7,6,2,EHUD,PMFY,JOEF,HJ30,GBGF,1890,0x00,-540.203,516.202,-388.474,H501-08
7,6,3,EHUC,PLWK,JOEE,HJ29,GBGE,1895,0x00,-520.816,584.737,-309.322,H501-07
7,6,4,EHUB,PLWR,JOED,HJ28,GBGE,1914,0x00,-520.83,569.2,-334.433,H501-06
7,6,5,EHUA,PMGI,JOEC,HJ27,GBGE,1911,0x00,-520.82,553.682,-359.563,H501-05
7,6,6,EHTZ,PLCQ,JOEB,HJ26,GBGE,1899,0x00,-520.82,538.165,-384.669,H501-04
7,6,7,EHTY,PMBN,JOEA,HJ25,GBGE,1891,0x00,-501.437,591.162,-330.652,H501-03
7,6,8,EHTX,PLJK,JOHJ,HJ24,GBGE,1891,0x00,-501.451,575.625,-355.763,H501-02
7,6,9,EHTW,PLGU,JOHI,HJ23,GBGE,1897,0x00,-501.441,560.107,-380.892,H501-01
7,6,10,EHTV,PMYD,JOHH,HJ22,GBGD,1914,0x00,-615.35,504.167,-274.539,H500-10
7,6,11,EHTU,PNFQ,JOHG,HJ21,GBGD,1910,0x00,-596.438,526.572,-271.037,H500-09
7,6,12,EHTT,PMYN,JOHF,HJ20,GBGD,1905,0x00,-577.526,548.977,-267.536,H500-08
7,6,13,EHTL,PNUQ,JOHE,HJ19,GBGB,1910,0x00,-558.592,491.693,-392.947,H499-10
7,6,14,EHTK,PNMA,JOHD,HJ18,GBGB,1906,0x00,-577.526,484.798,-371.379,H499-09
7,6,15,EHTJ,PNQL,JOHC,HJ17,GBGB,1912,0x00,-596.438,477.909,-349.775,H499-08
7,6,16,EHWQ,POCX,JBWP,HJ16,GBGO,1897,0x00,-701.142,417.413,-205.907,H505-10
7,6,17,EHWP,PNFO,JBWO,HJ15,GBGO,1909,0x00,-701.142,401.896,-231.013,H505-09
7,6,18,EHWO,PNHY,JBWN,HJ14,GBGO,1913,0x00,-701.132,386.378,-256.143,H505-08
7,6,19,EMVV,PIWL,JBWM,HJ13,GCBB,1866,0x07,-562.875,468.693,408.744,H006-07
7,6,20,EMVU,PGXV,JBWL,HJ12,GCBB,1865,0x07,-542.451,489.786,411.886,H006-06
7,6,21,EMVT,PECB,JBWK,HJ11,GCBB,1865,0x07,-565.159,447.271,428.941,H006-05
7,6,22,EMVS,PEDQ,JBWJ,HJ10,GCBB,1868,0x07,-544.767,468.378,432.078,H006-04
7,6,23,EMVR,PECY,JBWI,HJ09,GCBB,1869,0x07,-524.342,489.471,435.22,H006-03
7,6,24,EMVQ,PITO,JBVB,HJ08,GCBB,1866,0x07,-547.075,446.938,452.257,H006-02
7,6,25,EMVP,PIPA,JBVA,HJ07,GCBB,1868,0x07,-526.651,468.031,455.398,H006-01
7,6,26,EGSO,PDLA,JBUZ,HJ06,GBBS,1922,0x07,-462.21,436.834,552.201,H446-14
7,6,27,EGSN,PDUY,JBUY,HJ05,GBBS,1934,0x07,-483.103,416.458,547.658,H446-13
7,6,28,EGSM,PDIV,JBUX,HJ04,GBBS,1909,0x07,-504.003,396.115,543.127,H446-12
7,6,29,EGSL,PDIX,JBUW,HJ03,GBBS,1918,0x07,-524.91,375.745,538.564,H446-11
7,6,30,EGSK,PDMO,JBUV,HJ02,GBBS,1932,0x07,-545.821,355.379,534.035,H446-10
7,6,31,EGSJ,PDLI,JBUU,HJ01,GBBS,1919,0x07,-481.894,440.45,530.498,H446-09
7,7,0,EGSI,PAMF,JBVR,HI32,GBBS,1935,0x07,-502.791,420.103,525.932,H446-08
7,7,1,EHQO,PHMR,JBVQ,HI31,GBFO,1908,0x07,-624.841,358.145,435.323,H494-07
7,7,2,EHQN,PHSV,JBVP,HI30,GBFO,1864,0x07,-571.279,374.358,489.849,H494-06
7,7,3,EHQM,PIHV,JBVO,HI29,GBFO,1866,0x07,-588.497,376.969,466.003,H494-05
7,7,4,EHQL,PIAI,JBVN,HI28,GBFO,1903,0x07,-605.716,379.58,442.157,H494-04
7,7,5,EHQK,PIGY,JBVM,HI27,GBFO,1857,0x07,-569.387,398.409,472.817,H494-03
7,7,6,EHQJ,PIKN,JBVL,HI26,GBFO,1913,0x07,-586.605,401.02,448.971,H494-02
7,7,7,EHQI,PJJS,JBVK,HI25,GBFO,1921,0x07,-567.462,422.446,455.789,H494-01
7,7,8,EGTC,PLIX,JCTR,HI24,GBBU,1906,0x07,-545.819,318.733,556.685,H447-14
7,7,9,EGSZ,PKCP,JCTQ,HI23,GBBU,1910,0x07,-483.111,303.589,617.405,H447-11
7,7,10,EGSY,PCHH,JCTP,HI22,GBBU,1906,0x07,-462.214,298.536,637.669,H447-10
7,7,11,EGSX,PCGD,JCTO,HI21,GBBU,1908,0x07,-544.583,292.633,570.474,H447-09
7,7,12,EGSW,PLCF,JCTN,HI20,GBBU,1906,0x07,-523.683,287.576,590.703,H447-08
7,7,13,EGSV,PKMJ,JCTM,HI19,GBBT,1909,0x07,-502.79,282.551,610.945,H447-07
7,7,14,EGSU,PLDX,JCTL,HI18,GBBT,1911,0x07,-481.908,277.504,631.19,H447-06
7,7,15,EGST,PKWY,JCTK,HI17,GBBT,1911,0x07,-543.362,266.539,584.243,H447-05
7,7,16,EGSS,PCIG,JBVJ,HI16,GBBT,1910,0x07,-522.48,261.491,604.487,H447-04
7,7,17,EGSR,PKEX,JBVI,HI15,GBBT,1905,0x07,-501.587,256.466,624.73,H447-03
7,7,18,EGSQ,PLHS,JBVH,HI14,GBBT,1913,0x07,-542.159,240.453,598.028,H447-02
7,7,19,EGSP,PLLH,JBVG,HI13,GBBT,1905,0x07,-521.266,235.429,618.27,H447-01
7,7,20,EGUO,PDMD,JBVF,HI12,GBCA,1918,0x07,-442.854,271.904,662.825,H450-14
7,7,21,EGUN,PDOU,JBVE,HI11,GBCA,1899,0x07,-440.111,244.421,673.287,H450-13
7,7,22,EGUM,PETG,JBVD,HI10,GBCA,1887,0x07,-437.394,216.96,683.761,H450-12
7,7,23,EGUL,PDNU,JBVC,HI09,GBCA,1908,0x07,-434.669,189.461,694.215,H450-11
7,7,24,EGUK,PDYU,JCZV,HI08,GBCA,1888,0x07,-431.939,161.981,704.698,H450-10
7,7,25,EGUJ,PEDZ,JCZU,HI07,GBCA,1913,0x07,-462.909,251.385,655.872,H450-09
7,7,26,EGUI,PEBR,JCZT,HI06,GBCA,1893,0x07,-460.196,223.906,666.316,H450-08
7,7,27,EGUH,PEPY,JCZS,HI05,GBBZ,1887,0x07,-457.467,196.425,676.8,H450-07
7,7,28,EGUG,PENT,JCZR,HI04,GBBZ,1886,0x07,-454.736,168.962,687.252,H450-06
7,7,29,EGUF,PDXM,JCZQ,HI03,GBBZ,1905,0x07,-482.994,230.87,648.901,H450-05
7,7,30,EGUE,PECU,JCZP,HI02,GBBZ,1903,0x07,-480.251,203.387,659.363,H450-04
7,7,31,EGUD,PDTD,JCZO,HI01,GBBZ,1905,0x07,-477.521,175.923,669.815,H450-03
7,8,0,EGUC,PEWQ,JCIP,HH32,GBBZ,1886,0x07,-503.061,210.37,641.938,H450-02
7,8,1,EGUB,PEAM,JCIO,HH31,GBBZ,1891,0x07,-500.318,182.887,652.4,H450-01
7,8,2,EHRM,PBRM,JCIN,HH30,GBFS,1930,0x07,-593.293,327.128,501.227,H495-21
7,8,3,EHRL,PFXO,JCIM,HH29,GBFS,1929,0x07,-593.304,301.999,516.746,H495-20
7,8,4,EHRK,PBLY,JCIL,HH28,GBFS,1929,0x07,-609.987,329.491,476.969,H495-19
7,8,5,EHRJ,PBRL,JCIK,HH27,GBFS,1935,0x07,-609.972,304.38,492.506,H495-18
7,8,6,EHRI,PHCQ,JCIJ,HH26,GBFS,1835,0x07,-609.983,279.25,508.024,H495-17
7,8,7,EHRH,PBRE,JCII,HH25,GBFS,1935,0x07,-626.655,331.872,452.728,H495-16
7,8,8,EHRG,PGTS,JDPF,HH24,GBFS,1874,0x07,-626.666,306.742,468.247,H495-15
7,8,9,EHRF,PHEZ,JDPE,HH23,GBFR,1870,0x07,-626.651,281.631,483.784,H495-14
7,8,10,EHRE,PHFY,JDPD,HH22,GBFR,1865,0x07,-626.662,256.501,499.303,H495-13
7,8,11,EHRD,PHFI,JDPC,HH21,GBFR,1858,0x07,-643.349,334.234,428.469,H495-12
7,8,12,EHRC,PHBJ,JDPB,HH20,GBFR,1879,0x07,-643.334,309.123,444.006,H495-11
7,8,13,EHRB,PHBO,JDPA,HH19,GBFR,1833,0x07,-643.345,283.993,459.525,H495-10
7,8,14,EHRA,PHDV,JDOZ,HH18,GBFR,1847,0x07,-643.345,258.887,475.042,H495-09
7,8,15,EHQZ,PBQV,JDOY,HH17,GBFR,1927,0x07,-643.341,233.752,490.581,H495-08
7,8,16,EHQY,PHBK,JCMP,HH16,GBFQ,1862,0x07,-660.028,311.485,419.748,H495-07
7,8,17,EHQX,PHCF,JCMO,HH15,GBFQ,1851,0x07,-660.013,286.374,435.285,H495-06
7,8,18,EHQW,PGUU,JCMN,HH14,GBFQ,1837,0x07,-660.024,261.244,450.803,H495-05
7,8,19,EHQV,PHBF,JCMM,HH13,GBFQ,1850,0x07,-660.024,236.138,466.32,H495-04
7,8,20,EHQU,PHDE,JCML,HH12,GBFQ,1853,0x07,-676.707,288.736,411.026,H495-03
7,8,21,EHQT,PHDB,JCMK,HH11,GBFQ,1858,0x07,-676.692,263.625,426.563,H495-02
7,8,22,EHQS,PGXK,JCMJ,HH10,GBFQ,1928,0x07,-676.703,238.496,442.082,H495-01
7,8,23,EHQE,PKXY,JCMI,HH09,GBFM,1899,0x07,-573.203,296.69,540.024,H493-07
7,8,24,EHQD,PLBE,JCKT,HH08,GBFM,1902,0x07,-605.728,225.715,537.237,H493-06
7,8,25,EHQC,PKOF,JCKS,HH07,GBFM,1903,0x07,-588.51,248.21,545.566,H493-05
7,8,26,EHQB,PLAL,JCKR,HH06,GBFM,1910,0x07,-571.292,270.706,553.896,H493-04
7,8,27,EHPZ,PKIC,JCKQ,HH05,GBFM,1904,0x07,-569.384,244.725,567.803,H493-02
7,8,28,EHPY,PKXF,JCKP,HH04,GBFM,1900,0x07,-567.472,218.741,581.675,H493-01
7,8,29,EMWJ,PHJH,JCKO,HH03,GCBD,1880,0x07,-526.646,198.006,622.28,H008-07
7,8,30,EMWI,PEAT,JCKN,HH02,GCBD,1876,0x07,-524.345,170.364,632.434,H008-06
7,8,31,EMWH,PION,JCKM,HH01,GCBD,1875,0x07,-547.063,204.653,602.009,H008-05
7,9,0,EMWG,PHHB,JAZF,HG32,GCBD,1879,0x07,-544.762,177.011,612.162,H008-04
7,9,1,EMWF,PIUR,JAZE,HG31,GCBD,1880,0x07,-542.457,149.363,622.281,H008-03
7,9,2,EMWE,PISZ,JAZD,HG30,GCBD,1880,0x07,-565.159,183.63,591.88,H008-02
7,9,3,EMWD,PIRP,JAZC,HG29,GCBD,1875,0x07,-562.874,156.01,602.01,H008-01
7,9,4,EIEL,PIHF,JAZB,HG28,GBHV,1861,0x07,-640.226,181.847,515.017,H521-07
7,9,5,EIEK,PIJO,JAZA,HG27,GBHV,1861,0x07,-621.298,116.775,553.904,H521-06
7,9,6,EIEJ,PIID,JAYZ,HG26,GBHV,1910,0x07,-622.005,145.095,545.575,H521-05
7,9,7,EIEI,PHPH,JAYY,HG25,GBHV,1918,0x07,-622.712,173.416,537.246,H521-04
7,9,8,EIEH,PGVJ,JDNZ,HG24,GBHV,1914,0x07,-604.49,136.689,567.799,H521-03
7,9,9,EIEG,PIJR,JDNY,HG23,GBHV,1907,0x07,-605.197,165.01,559.47,H521-02
7,9,10,EIEF,PIJT,JDNX,HG22,GBHV,1902,0x07,-587.663,156.575,581.683,H521-01
7,9,11,EIFJ,PFZF,JDNW,HG21,GBHZ,1922,0x07,-657.504,104.394,516.748,H522-21
7,9,12,EIFI,PFWO,JDNV,HG20,GBHZ,1922,0x07,-672.277,84.079,501.212,H522-20
7,9,13,EIFH,PGRF,JDNU,HG19,GBHZ,1897,0x07,-657.635,132.615,508.013,H522-19
7,9,14,EIFG,PGTA,JDNT,HG18,GBHZ,1893,0x07,-672.393,112.278,492.501,H522-18
7,9,15,EIFF,PHAD,JDNS,HG17,GBHZ,1901,0x07,-687.165,91.963,476.964,H522-17
7,9,16,EIFE,PFOY,JDFZ,HG16,GBHZ,1920,0x07,-657.751,160.814,499.301,H522-16
7,9,17,EIFD,PHAC,JDFY,HG15,GBHZ,1905,0x07,-672.523,140.499,483.765,H522-15
7,9,18,EIFC,PHBZ,JDFX,HG14,GBHY,1913,0x07,-687.281,120.163,468.253,H522-14
7,9,19,EIFB,PGLB,JDFW,HG13,GBHY,1919,0x07,-702.053,99.848,452.716,H522-13
7,9,20,EIFA,PGPW,JDFV,HG12,GBHY,1907,0x07,-657.882,189.035,490.566,H522-12
7,9,21,EIEZ,PGOW,JDFU,HG11,GBHY,1903,0x07,-672.639,168.698,475.053,H522-11
7,9,22,EIEY,PHAR,JDFT,HG10,GBHY,1891,0x07,-687.412,148.383,459.517,H522-10
7,9,23,EIEX,PGXZ,JDFS,HG09,GBHY,1898,0x07,-702.169,128.072,444,H522-09
7,9,24,EIEW,PHAB,JDOX,HG08,GBHY,1911,0x07,-716.942,107.732,428.468,H522-08
7,9,25,EIIL,PCBB,JDOW,HG07,GBIL,1876,0x07,-444.65,122.838,704.703,H528-14
7,9,26,EIIK,PDNK,JDOV,HG06,GBIL,1874,0x07,-463.02,102.207,694.215,H528-13
7,9,27,EIIJ,PEUM,JDOU,HG05,GBIL,1876,0x07,-481.371,81.577,683.767,H528-12
7,9,28,EIII,PCDK,JDOT,HG04,GBIL,1882,0x07,-499.721,60.961,673.286,H528-11
7,9,29,EIIH,PDYJ,JDOS,HG03,GBIL,1872,0x07,-518.103,40.335,662.82,H528-10
7,9,30,EIIG,PEIO,JDOR,HG02,GBIL,1881,0x07,-467.197,130.592,687.256,H528-09
7,9,31,EIIF,PDSV,JDOQ,HG01,GBIL,1882,0x07,-485.547,109.976,676.775,H528-08
7,10,0,EIIE,PETP,JCNF,HF32,GBIK,1876,0x07,-503.898,89.346,666.327,H528-07
7,10,1,EIID,PDUE,JCNE,HF31,GBIK,1878,0x07,-522.261,68.735,655.868,H528-06
7,10,2,EIIC,PCDB,JCND,HF30,GBIK,1880,0x07,-489.724,138.361,669.816,H528-05
7,10,3,EIIB,PEBX,JCNC,HF29,GBIK,1873,0x07,-508.087,117.75,659.356,H528-04
7,10,4,EIIA,PEPP,JCNB,HF28,GBIK,1872,0x07,-526.438,97.12,648.909,H528-03
7,10,5,EIHZ,PEOH,JCNA,HF27,GBIK,1876,0x07,-512.264,146.135,652.397,H528-02
7,10,6,EIHY,PBMH,JCMZ,HF26,GBIK,1873,0x07,-530.615,125.505,641.949,H528-01
7,10,7,EIFX,PCDY,JCMY,HF25,GBIB,1885,0x07,-549.417,30.151,637.668,H523-14
7,10,8,EIFW,PCLM,JBXF,HF24,GBIB,1893,0x07,-569.287,38.348,617.412,H523-13
7,10,9,EIFT,PCKF,JBXE,HF23,GBIB,1899,0x07,-628.921,62.971,556.688,H523-10
7,10,10,EIFS,PCYK,JBXD,HF22,GBIB,1890,0x07,-552.981,58.734,631.197,H523-09
7,10,11,EIFR,PCCF,JBXC,HF21,GBIB,1890,0x07,-572.835,66.959,610.956,H523-08
7,10,12,EIFQ,PCKA,JBXB,HF20,GBIA,1888,0x07,-592.725,75.159,590.715,H523-07
7,10,13,EIFP,PCFG,JBXA,HF19,GBIA,1891,0x07,-612.579,83.359,570.478,H523-06
7,10,14,EIFO,PGTU,JBWZ,HF18,GBIA,1894,0x07,-556.53,87.346,624.741,H523-05
7,10,15,EIFN,PCZD,JBWY,HF17,GBIA,1895,0x07,-576.4,95.542,604.485,H523-04
7,10,16,EIFM,PCAH,JDET,HF16,GBIA,1890,0x07,-596.254,103.742,584.248,H523-03
7,10,17,EIFL,PKQO,JDES,HF15,GBIA,1903,0x07,-560.078,115.932,618.29,H523-02
7,10,18,EIFK,PKDZ,JDER,HF14,GBIA,1903,0x07,-579.948,124.129,598.033,H523-01
7,10,19,EIJG,PHXQ,JDEQ,HF13,GBIO,1913,0x07,-489.3,30.608,684.02,H530-07
7,10,20,EIJF,PGUX,JDEP,HF12,GBIO,1914,0x07,-423.194,35.847,725.32,H530-06
7,10,21,EIJE,PHSO,JDEO,HF11,GBIO,1901,0x07,-447.072,43.605,709.804,H530-05
7,10,22,EIJD,PHSD,JDEN,HF10,GBIO,1897,0x07,-470.961,51.382,694.276,H530-04
7,10,23,EIJC,PHVG,JDEM,HF09,GBIO,1911,0x07,-428.765,64.369,720.074,H530-03
7,10,24,EIJB,PHXK,JDCP,HF08,GBIO,1894,0x07,-452.654,72.147,704.546,H530-02
7,10,25,EIJA,PHWA,JDCO,HF07,GBIO,1908,0x07,-434.323,92.887,714.806,H530-01
7,10,26,EHJY,PACB,JDCN,HF06,GBEM,1904,0x07,-541.616,644.998,3.642,H480-14
7,10,27,EHJX,PATE,JDCM,HF05,GBEM,1910,0x07,-517.724,662.361,3.657,H480-13
7,10,28,EHJW,PEGI,JDCL,HF04,GBEM,1872,0x07,-493.846,679.709,3.656,H480-12
7,10,29,EHJV,PEKY,JDCK,HF03,GBEM,1903,0x07,-469.939,697.077,3.651,H480-11
7,10,30,EHJU,PAXN,JDCJ,HF02,GBEM,1912,0x07,-446.062,714.425,3.651,H480-10
7,10,31,EHJT,PELG,JDCI,HF01,GBEM,1871,0x07,-529.297,653.163,29.222,H480-09
7,11,0,EHJS,PDYP,JFJZ,HE32,GBEM,1922,0x07,-505.404,670.526,29.237,H480-08
7,11,1,EHJR,PEHS,JFJY,HE31,GBEL,1901,0x07,-481.512,687.879,29.217,H480-07
7,11,2,EHJQ,PEJU,JFJX,HE30,GBEL,1900,0x07,-457.62,705.242,29.231,H480-06
7,11,3,EHJP,PEHR,JFJW,HE29,GBEL,1921,0x07,-516.977,661.328,54.802,H480-05
7,11,4,EHJO,PAWJ,JFJV,HE28,GBEL,1904,0x07,-493.085,678.682,54.782,H480-04
7,11,5,EHJN,PEGR,JFJU,HE27,GBEL,1909,0x07,-469.193,696.044,54.797,H480-03
7,11,6,EHJM,PEJV,JFJT,HE26,GBEL,1887,0x07,-504.672,669.504,80.342,H480-02
7,11,7,EHJL,PEGH,JFJS,HE25,GBEL,1913,0x07,-480.78,686.867,80.357,H480-01
7,11,8,EHJK,PBMY,JOFN,HE24,GBEK,1843,0x00,-506.647,660.7,-127.25,H479-14
7,11,9,EHJJ,PBNC,JOFM,HE23,GBEK,1840,0x00,-519.562,653.038,-101.802,H479-13
7,11,10,EHJI,PBMZ,JOFL,HE22,GBEK,1836,0x00,-532.461,645.416,-76.365,H479-12
7,11,11,EHJH,PBWH,JOFK,HE21,GBEK,1856,0x00,-545.361,637.76,-50.938,H479-11
7,11,12,EHJG,PBXB,JOFJ,HE20,GBEK,1872,0x00,-558.291,630.118,-25.496,H479-10
7,11,13,EHJF,PCAI,JOFI,HE19,GBEK,1854,0x00,-529.095,641.492,-127.246,H479-09
7,11,14,EHJE,PBVF,JOFH,HE18,GBEK,1856,0x00,-541.995,633.836,-101.818,H479-08
7,11,15,EHJD,PBUO,JOFG,HE17,GBEJ,1871,0x00,-554.895,626.214,-76.381,H479-07
7,11,16,EHJC,PBWA,JFZR,HE16,GBEJ,1869,0x00,-567.81,618.577,-50.959,H479-06
7,11,17,EHJB,PBUQ,JFZQ,HE15,GBEJ,1871,0x00,-551.529,622.29,-127.262,H479-05
7,11,18,EHJA,PBOY,JFZP,HE14,GBEJ,1867,0x00,-564.444,614.653,-101.84,H479-04
7,11,19,EHIZ,PBVA,JFZO,HE13,GBEJ,1862,0x00,-577.344,607.032,-76.403,H479-03
7,11,20,EHIY,PBXU,JFZN,HE12,GBEJ,1886,0x00,-573.977,603.108,-127.283,H479-02
7,11,21,EHIX,PBHZ,JFZM,HE11,GBEJ,1852,0x00,-586.877,595.486,-101.847,H479-01
7,11,22,EHLY,PEQK,JFZL,HE10,GBEU,1876,0x07,-611.515,564.497,129.527,H484-14
7,11,23,EHLX,,JFZK,HE09,GBEU,0,0x07,-602.381,577.07,104.41,H484-13
7,11,24,EHLW,PEWJ,JGLJ,HE08,GBEU,1880,0x07,-593.261,589.622,79.304,H484-12
7,11,25,EHLV,PEMV,JGLI,HE07,GBEU,1887,0x07,-584.132,602.186,54.164,H484-11
7,11,26,EHLU,PEVF,JGLH,HE06,GBEU,1908,0x07,-575.012,614.739,29.058,H484-10
7,11,27,EHLT,PEID,JGLG,HE05,GBEU,1872,0x07,-590.283,585.03,130.147,H484-09
7,11,28,EHLS,PEKA,JGLF,HE04,GBEU,1869,0x07,-581.149,597.602,105.031,H484-08
7,11,29,EHLR,PETD,JGLE,HE03,GBET,1875,0x07,-572.034,610.147,79.901,H484-07
7,11,30,EHLQ,PESP,JGLD,HE02,GBET,1891,0x07,-562.9,622.719,54.785,H484-06
7,11,31,EHLP,PEJX,JGLC,HE01,GBET,1920,0x07,-569.051,605.562,130.768,H484-05
7,12,0,EHLO,PEOA,JFZJ,HD32,GBET,1895,0x07,-559.935,618.107,105.638,H484-04
7,12,1,EHLN,PEVM,JFZI,HD31,GBET,1921,0x07,-550.802,630.679,80.522,H484-03
7,12,2,EHLM,PEWR,JFZH,HD30,GBET,1884,0x07,-547.858,626.081,131.374,H484-02
7,12,3,EHLL,PEKB,JFZG,HD29,GBET,1890,0x07,-538.724,638.654,106.258,H484-01
7,12,4,ENIH,PFTH,JFZF,HD28,GCCX,1916,0x00,-594.106,575.441,-139.569,H042-07
7,12,5,ENIG,PAQL,JFZE,HD27,GCCX,1900,0x00,-607.867,566.631,-114.973,H042-06
7,12,6,ENIF,PBQE,JFZD,HD26,GCCX,1918,0x00,-600.023,562.221,-165.303,H042-05
7,12,7,ENIE,PBEO,JFZC,HD25,GCCX,1919,0x00,-613.789,553.447,-140.712,H042-04
7,12,8,ENID,PBQQ,JORV,HD24,GCCX,1918,0x00,-627.551,544.638,-116.116,H042-03
7,12,9,ENIC,PBKZ,JORU,HD23,GCCX,1920,0x00,-619.682,540.245,-166.463,H042-02
